"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Montenegro","MNE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","89.6352996826172","","","","","","","","","","93.4627380371094","","","","","","","","","","","","97.77346","","","","","","","","98.44221","","","","","","","98.84718","",
"Mongolia","MNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.76885","","","","","","","","","","98.257","","","","","","","","98.42312","",
"Northern Mariana Islands","MNP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","26.997709274292","","","","","","","","","","","","","","","","","38.707878112793","","","","","","48.15884","","","","","","50.58381","","","","","","56.039","","60.65543","","",
"Mauritania","MRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.20768","","","","","","","45.50378","","","","","","","","","","53.49759","","",
"Mauritius","MUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8686599731445","","","","","","","","","","84.30309","","","","","","","","","","","89.24984","91.76601","91.49003","92.47476","92.7076","93.15784","","91.32539","",
"Malawi","MWI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5366516113281","","","","","","","","","","","64.1342468261719","","","","","","","","","","","","61.30972","","","","65.14537","62.14354","","","","",
"Malaysia","MYS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.5163269042969","","","","","","","","","","","82.9153671264648","","","","","","","","","88.68776","","","","","","","","","","93.11789","","","","","","93.7347","","","",
"North America","NAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.3003692626953","","","","","","","","","","","","","93.0806274414063","","","","","","","96.1379165649414","","","","","","","","","","","","","","","","","","97.8","","","","","",
"Niger","NER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.37604","","","","28.67242","","","","","","","30.56039","","","","","","","",
"Nigeria","NGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4467506408691","","","","","","","","","","","","54.77318","","","","","51.07766","","","","","","","","","","62.01601","",
"Nicaragua","NIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.67713","","","","78.00298","","","","","","","","","","82.61455","","","","",
"Netherlands","NLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.5736694335938","","","","","","","","","","32.9755897521973","","","","","","","","","","48.60897","","","","","","","","","","59.62725","","","","","","","67.90843","",
"Nauru","NRU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.36331","","","","","86.62114","","86.939","","","","91.9812","93.03861","94.89999","95.576","95.65153","",
"Other small states","OSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","70.6849365234375","71.0014877319336","71.3163833618164","71.7012329101563","72.2578277587891","72.9319229125977","73.5923309326172","74.0809020996094","74.5175704956055","74.9815673828125","75.5652770996094","75.7649078369141","76.1732406616211","76.7970428466797","77.3566513061523","78.1640167236328","78.7090225219727","78.7828216552734","79.4836730957031","80.3176803588867","81.020637512207","81.4418029785156","81.9777526855469","81.5406112670898","80.7459411621094","81.7852020263672","81.2304763793945","81.66278","82.18117","82.41896","82.64476","83.08374","84.41474","83.93278","84.17819","84.52881","",
"Pakistan","PAK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","25.7251892089844","","","","","","","","","","","","","","","","","42.6993103027344","","","","","","","49.87364","54.15121","","55.52637","54.89264","55.37519","54.73802","56.76434","55.59499","56.97715","","","59.13205","","",
"Panama","PAN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","88.0717391967773","","","","","","","","","","88.7798614501953","","","","","","","","","","91.89962","","","","","","","","","","94.09412","","","","","","","","95.41181","",
"Peru","PER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","81.91845703125","","","","","","","","","","","","87.1506271362305","","","","","","","","","","","87.66985","87.90867","88.69934","89.59081","","","","","93.84173","","93.70795","94.16234","94.17367","94.14961","94.40827","",
"Philippines","PHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","83.3172302246094","","","","","","","","","","93.5738983154297","","","","93.9159698486328","","","","","","92.60006","","","92.59069","","","","","95.4201","","","","","96.398","","98.18255","","","","",
"Palau","PLW","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","91.9214172363281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.50313","","96.59374","","","","",
"Papua New Guinea","PNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.34326","","","","","","","","","","61.6","","","","","","","","","",
"Poland","POL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.7427368164063","","","","","","","","","","98.74274","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2176818847656","49.8945693969727","50.3963584899902","51.0959396362305","51.6820411682129","52.1863708496094","52.510669708252","53.0689010620117","53.6481704711914","54.0132217407227","54.709789276123","55.6769714355469","56.3675117492676","57.2826614379883","55.5963096618652","56.6256484985352","57.2158813476563","57.6301002502441","58.9105987548828","58.3871917724609","56.8052787780762","56.1943397521973","55.5237312316895","55.2648582458496","55.59765","57.39086","58.80656","58.84711","59.71051","60.30702","61.03961","61.92296","62.64361","",
"Puerto Rico","PRI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","86.7460632324219","","","","","","","","","","89.6224975585938","","","","","","","","","","","","","","","","","","","","91.96523","","","","","","","92.39","","",
"Korea, Dem. People’s Rep.","PRK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99819","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","79.4356079101563","","","","","","","","","","87.9478530883789","","","","","","","","","","","","","","","","","","","","94.47705","","","","","","","96.13759","",
"Paraguay","PRY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","78.458610534668","","","","","","","","","","90.2718200683594","","","","","","","","","","","","","","","94.55822","93.29208","93.75424","93.87092","","94.19747","95.05904","95.03481","95.55484","94.65024","","94.0208","",
"West Bank and Gaza","PSE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0628890991211","","","","","","","92.27997","","93.45001","93.88214","92.53616","94.59917","94.93201","95.26724","95.90622","96.2849","96.42839","96.69073","96.93023","","97.21861","",
"Pacific island small states","PSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.055793762207","88.1204986572266","88.3259201049805","88.5309066772461","88.7276382446289","88.9036712646484","89.0932388305664","","","","","","","","","","","","","","","90.97831","91.01657","","",
"Post-demographic dividend","PST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6350402832031","","","","","","","","","","","83.2621612548828","","","","","","","88.96239","","","93.08274","93.98973","94.72429","","","","90.63299","91.32722","","93.1453","93.46397","","",
"Romania","ROU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7099761962891","","","","","","","","","","97.29759","","","","","","","","","98.60429","","","","","","","98.8445","",
"Russian Federation","RUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9860534667969","","","","","","","","","","","","","99.44097","","","","","","","","99.68427","","","","","","","","99.73006","",
"Rwanda","RWA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","38.2434310913086","","","","","","","","","","","","","57.8534889221191","","","","","","","","","64.8886","","","","","","","","","","65.85227","","68.33103","","70.80413","","","","73.21559","",
"South Asia","SAS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","36.1616516113281","36.1672897338867","36.8220710754395","37.470760345459","38.1051712036133","38.7210884094238","38.7203407287598","39.9509315490723","40.6029281616211","41.2552795410156","41.9099884033203","42.5620918273926","43.2177085876465","43.9673881530762","44.7316284179688","45.4737091064453","45.8564414978027","47.1476898193359","48.1234703063965","48.8950881958008","49.6832695007324","50.4807891845703","51.2822608947754","56.1621704101563","56.9161605834961","57.6893501281738","58.1300392150879","59.2120704650879","60.101001739502","60.8724594116211","60.6429405212402","60.8130989074707","61.9781684875488","63.6383285522461","64.3376617431641","66.01901","66.51724","67.2685","68.01312","68.73481","69.65735","70.99924","71.69524","72.25239","",
"Saudi Arabia","SAU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.821647644043","","","","","","","","79.35094","","","","82.85774","","","","","","","","","94.42634","","","","95.32863","","",
"Sudan","SDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.34587","","","","","","","","53.51738","","","","","","","","","","60.69718","",
"Senegal","SEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8688507080078","","","","","","","","","","","","","","39.27525","","","","41.89115","","","49.69513","","52.05196","","42.8175","","","","51.90042","","",
"Singapore","SGP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9060516357422","","","","","","","","","","89.0960006713867","","","","","","","","","","92.5494","","","","","","","","","","95.85733","96.18608","96.36979","96.54808","96.71666","96.82549","97.04959","97.20225","97.34486","",
"Solomon Islands","SLB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5999984741211","","","","","","","","","","76.6","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.82679","","","","","","","","","32.42617","","","","","43.20633","",
"El Salvador","SLV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1431579589844","","","","","","","","","","","","","","83.55946","82.02863","83.9513","84.10289","84.49272","85.49399","","86.76758","","87.96985","88.14177","88.48271","","",
"San Marino","SMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.91643","",
"Somalia","SOM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","5.40465021133423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.96241","","","","","98.84151","","98.2892","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.9580917358398","50.2582511901855","50.8593482971191","51.3171081542969","51.8870887756348","52.5211906433105","52.9098587036133","53.3701095581055","53.9469718933105","54.6842308044434","54.9727401733398","55.6536102294922","56.5267295837402","57.1873512268066","58.0184097290039","56.6551513671875","57.6563682556152","58.164909362793","58.6237487792969","60.506908416748","59.5177803039551","58.3535385131836","58.4935111999512","58.0778007507324","59.246150970459","59.55902","61.18954","62.49027","62.81126","63.48269","64.08313","64.78476","65.0482","65.57343","",
"South Sudan","SSD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.83128","","","","","","","","","","34.52276","",
"Sub-Saharan Africa","SSF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.9635009765625","50.2637214660645","50.8647918701172","51.3226203918457","51.8926200866699","52.5267295837402","52.9154396057129","53.375659942627","53.9525184631348","54.6896591186523","54.9782791137695","55.659049987793","56.532039642334","57.192569732666","58.023509979248","56.6605415344238","57.6617088317871","58.1702117919922","58.6291084289551","60.5120315551758","59.523078918457","58.3589782714844","58.4988784790039","58.0831184387207","59.2512397766113","59.56398","61.19422","62.49471","62.81559","63.48687","64.08716","64.78863","65.05196","65.57706","",
"Small states","SST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","76.2594985961914","76.6623992919922","77.1448211669922","77.6177215576172","77.9876480102539","78.2737579345703","78.5891418457031","78.9920806884766","79.1314392089844","79.4681167602539","79.9517135620117","80.3978118896484","81.0156784057617","81.3153686523438","81.5591888427734","82.1140365600586","82.7587509155273","83.307861328125","83.6569290161133","84.0900726318359","83.7975006103516","83.3294067382813","84.1050415039063","83.7216873168945","84.064","84.4677","84.63077","84.79789","85.14295","86.13148","85.77091","85.94953","86.20175","",
"Sao Tome and Principe","STP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","57.3242607116699","","","","","","","","","","73.2424163818359","","","","","","","","","","84.90851","","","","","","","69.53639","","","","90.1431","","","","","","92.81664","",
"Suriname","SUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.59806","","","","94.62094","","94.67575","","92.86866","","","","","","94.38327","",
"Slovak Republic","SVK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5245208740234","","","","","","","","","","","","","99.7","","","","","","","","","","99.7","","","","","",
"Sweden","SWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","55.3250389099121","","","","","","","","","","67.2393798828125","","","","","","","","","","","","","","81.6607","","","","","","","","","","83.09829","","","","","","","","88.41938","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2292175292969","","","","","","","87.811149597168","","","","","","","","91.83646","","","","","","","","93.95423","","","","","","","","95.86771","",
"Syrian Arab Republic","SYR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","55.6544990539551","","","","","","","","","","","","","","","","","","","","","82.88825","","80.84452","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8946504592896","","","","","","","25.65421","","","","28.38143","","","","","","","","","","","26.00299","22.31155","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","63.3780517578125","63.5488204956055","64.680290222168","65.8525314331055","66.3752288818359","68.0922393798828","68.9622573852539","70.2824020385742","71.3424835205078","72.3560104370117","73.2959823608398","74.5500335693359","78.9482803344727","79.6494522094727","79.5226211547852","80.828498840332","81.3495635986328","81.825927734375","82.3776779174805","82.9216766357422","83.4669876098633","89.1804428100586","89.5567321777344","89.8966827392578","90.4360580444336","90.6772994995117","91.0643920898438","91.4451522827148","91.994758605957","92.3678588867188","92.7966079711914","93.887451171875","94.1317520141602","94.4379806518555","94.54161","94.38786","94.61261","94.71496","95.13672","95.3528","95.46849","95.67395","95.81489","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","94.2156677246094","94.9380874633789","95.1711807250977","95.2561416625977","95.4178695678711","95.5411529541016","95.6524276733398","95.8681869506836","95.9047317504883","96.0156402587891","96.125602722168","96.2346801757813","96.3459701538086","96.5080718994141","96.6100997924805","96.9066162109375","96.966552734375","97.0715026855469","97.142578125","97.2207412719727","97.2872924804688","97.4359283447266","97.6189498901367","97.5869903564453","97.6731185913086","97.6810073852539","98.1562118530273","98.42843","98.65026","98.76374","98.80896","98.83761","98.86424","98.96905","98.94835","98.98185","",
"Togo","TGO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1776","","","","","","56.88837","","","57.09338","","60.40994","","","","63.74562","","","","",
"Thailand","THA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","87.9817581176758","","","","","","","","","","","","","","","","","","","","92.64654","","","","","93.50647","","","","","96.43091","","","93.70207","","92.86831","","","","",
"Tajikistan","TJK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6940231323242","","","","","","","","","","","99.45068","","","","","","","","","","","","","","99.8","","","","","",
"Turkmenistan","TKM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7783203125","","","","","","","","","","","","","","","","","","","99.7","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","77.8921966552734","77.9114074707031","78.2822036743164","78.7154388427734","79.1782836914063","79.5972290039063","79.9898986816406","80.3878402709961","80.7757186889648","81.1842575073242","81.5693511962891","81.9422073364258","82.3024063110352","82.5936279296875","83.0998001098633","83.5575332641602","83.9123229980469","84.5087890625","85.1487197875977","85.8096694946289","86.398323059082","87.0262222290039","87.3694000244141","87.6715698242188","88.1698913574219","88.4804229736328","88.7353134155273","88.8363571166992","88.9579162597656","89.7538223266602","89.7360763549805","90.2315521240234","90.2378768920898","90.8316268920898","91.1093597412109","91.5040130615234","91.48097","92.06422","92.29404","92.34312","92.79792","92.99225","93.46904","93.58714","93.75496","",
"Timor-Leste","TLS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6","","","","","","50.6","","","58.30898","","","","","","","","68.06683","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","39.0068511962891","39.487491607666","39.9798316955566","40.520679473877","41.0487594604492","41.7076110839844","42.4465599060059","43.2066192626953","44.0483207702637","44.8562507629395","45.6378288269043","46.4637794494629","47.4900817871094","48.5661811828613","49.7469902038574","50.5888290405273","51.7169914245605","52.7663688659668","55.3927383422852","56.7122993469238","57.7886505126953","58.7117309570313","59.7295417785645","61.358570098877","62.7690315246582","63.7319717407227","64.9118804931641","66.0141830444336","67.0573806762695","68.2152633666992","68.5126495361328","72.2011489868164","73.1089630126953","73.5161209106445","72.4950332641602","72.9102478027344","73.5045013427734","73.2341079711914","74.06062","74.2919","74.92136","75.18455","75.74665","76.40267","74.60233","75.61515","75.72189","",
"Tonga","TON","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","99.5924606323242","","","","","","","","","","","","","","","","","","","","98.9053726196289","","","","","","","","","","99.01846","","","","","99.38553","","","","","","","99.41437","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","36.1616516113281","36.1672897338867","36.8220710754395","37.470760345459","38.1051712036133","38.7210884094238","38.7203407287598","39.9509315490723","40.6029281616211","41.2552795410156","41.9099884033203","42.5620918273926","43.2177085876465","43.9673881530762","44.7316284179688","45.4737091064453","45.8564414978027","47.1476898193359","48.1234703063965","48.8950881958008","49.6832695007324","50.4807891845703","51.2822608947754","56.1621704101563","56.9161605834961","57.6893501281738","58.1300392150879","59.2120704650879","60.101001739502","60.8724594116211","60.6429405212402","60.8130989074707","61.9781684875488","63.6383285522461","64.3376617431641","66.01901","66.51724","67.2685","68.01312","68.73481","69.65735","70.99924","71.69524","72.25239","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.9635009765625","50.2637214660645","50.8647918701172","51.3226203918457","51.8926200866699","52.5267295837402","52.9154396057129","53.375659942627","53.9525184631348","54.6896591186523","54.9782791137695","55.659049987793","56.532039642334","57.192569732666","58.023509979248","56.6605415344238","57.6617088317871","58.1702117919922","58.6291084289551","60.5120315551758","59.523078918457","58.3589782714844","58.4988784790039","58.0831184387207","59.2512397766113","59.56398","61.19422","62.49471","62.81559","63.48687","64.08716","64.78863","65.05196","65.57706","",
"Trinidad and Tobago","TTO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","94.9703216552734","","","","","","","","","","96.9385528564453","","","","","","","","","","97.9","","","","","","","","","","98.7","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","48.1907005310059","","","","","","","","","","","","","","","","","","","","74.297","","","77.1904","77.56113","","79.13058","79.65391","80.21875","","79.03643","","","","","",
"Turkey","TUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.6276817321777","","","","","65.6943435668945","","","","","75.9682388305664","","","","","79.2324523925781","","","","","","","","","","","","","","87.36549","88.22906","88.11939","88.6559","","90.81672","92.6606","94.10609","94.91975","95.25666","95.43963","95.60142","96.16733","96.15053","","",
"Tuvalu","TUV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
